INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTSTK    ,JUBLFOOD  ,28/10/2021,00003400.00,PE      ,00000022.05,00000033.80,00000019.40,00000030.45,000000000014500,            41500,              166,              153,      142152737.50,        1052737.50
OPTSTK    ,JUBLFOOD  ,28/10/2021,00003500.00,PE      ,00000025.00,00000048.15,00000024.00,00000041.40,000000000040000,           101000,              404,              361,      357055400.00,        3555400.00
OPTSTK    ,JUBLFOOD  ,28/10/2021,00003600.00,PE      ,00000040.00,00000065.10,00000040.00,00000060.40,000000000018750,            52750,              211,              207,      192660275.00,        2760275.00
OPTSTK    ,JUBLFOOD  ,28/10/2021,00003700.00,PE      ,00000042.35,00000089.00,00000042.35,00000084.80,000000000053250,           111750,              447,              407,      421312850.00,        7837850.00
OPTSTK    ,JUBLFOOD  ,28/10/2021,00003750.00,PE      ,00000065.90,00000102.30,00000065.50,00000100.30,000000000012500,            30750,              123,              110,      117908562.50,        2596062.50
OPTSTK    ,JUBLFOOD  ,28/10/2021,00003800.00,PE      ,00000061.50,00000120.95,00000061.45,00000115.65,000000000039500,           103500,              414,              374,      403235637.50,        9935637.50
OPTSTK    ,JUBLFOOD  ,28/10/2021,00003850.00,PE      ,00000104.00,00000144.70,00000099.75,00000144.70,000000000004250,             5750,              023,              023,       22775225.00,         637725.00
OPTSTK    ,JUBLFOOD  ,28/10/2021,00003900.00,CE      ,00000243.25,00000243.25,00000191.70,00000201.35,000000000007000,            19250,              077,              076,       78970537.50,        3895537.50
OPTSTK    ,JUBLFOOD  ,28/10/2021,00003900.00,PE      ,00000101.00,00000168.65,00000101.00,00000158.35,000000000047750,           258750,             1035,              919,     1046084637.50,       36959637.50
OPTSTK    ,JUBLFOOD  ,28/10/2021,00003950.00,PE      ,00000145.05,00000189.40,00000145.00,00000187.15,000000000001500,            13500,              054,              051,       55617200.00,        2292200.00
OPTSTK    ,JUBLFOOD  ,28/10/2021,00004000.00,CE      ,00000207.95,00000210.00,00000145.05,00000154.30,000000000069000,           218500,              874,              820,      910198050.00,       36198050.00
OPTSTK    ,JUBLFOOD  ,28/10/2021,00004000.00,PE      ,00000118.65,00000219.35,00000118.60,00000211.85,000000000056000,           198250,              793,              722,      827849575.00,       34849575.00
OPTSTK    ,JUBLFOOD  ,28/10/2021,00004050.00,CE      ,00000195.00,00000195.00,00000125.65,00000134.40,000000000033000,            59750,              239,              224,      250671525.00,        8684025.00
OPTSTK    ,JUBLFOOD  ,28/10/2021,00004050.00,PE      ,00000164.00,00000241.10,00000164.00,00000238.70,000000000007500,            13500,              054,              054,       57577162.50,        2902162.50
OPTSTK    ,JUBLFOOD  ,28/10/2021,00004100.00,CE      ,00000175.50,00000185.25,00000109.00,00000116.70,000000000151000,           232750,              931,              879,      985046462.50,       30771462.50
OPTSTK    ,JUBLFOOD  ,28/10/2021,00004100.00,PE      ,00000172.00,00000278.95,00000172.00,00000276.90,000000000017750,            15750,              063,              062,       68077775.00,        3502775.00
OPTSTK    ,JUBLFOOD  ,28/10/2021,00004150.00,CE      ,00000160.05,00000160.10,00000095.25,00000100.30,000000000026750,            52250,              209,              197,      222953175.00,        6115675.00
OPTSTK    ,JUBLFOOD  ,28/10/2021,00004150.00,PE      ,00000251.15,00000251.15,00000251.10,00000251.10,000000000005500,              500,              002,              002,        2200562.50,         125562.50
OPTSTK    ,JUBLFOOD  ,28/10/2021,00004200.00,CE      ,00000134.00,00000137.30,00000081.00,00000086.70,000000000162250,           316750,             1267,             1159,     1361752437.50,       31402437.50
OPTSTK    ,JUBLFOOD  ,28/10/2021,00004200.00,PE      ,00000284.50,00000340.45,00000284.50,00000340.45,000000000010250,            12000,              048,              037,       53977600.00,        3577600.00
OPTSTK    ,JUBLFOOD  ,28/10/2021,00004250.00,CE      ,00000089.95,00000090.25,00000077.00,00000077.00,000000000003000,             2500,              010,              010,       10842275.00,         217275.00
OPTSTK    ,JUBLFOOD  ,28/10/2021,00004300.00,CE      ,00000100.40,00000102.20,00000059.30,00000064.00,000000000114250,           218750,              875,              801,      956405337.50,       15780337.50
OPTSTK    ,JUBLFOOD  ,28/10/2021,00004350.00,CE      ,00000101.75,00000101.75,00000051.00,00000051.00,000000000000250,              750,              003,              003,        3317550.00,          55050.00
OPTSTK    ,JUBLFOOD  ,28/10/2021,00004400.00,CE      ,00000072.45,00000076.00,00000044.00,00000047.80,000000000043750,            99750,              399,              371,      444130500.00,        5230500.00
OPTSTK    ,JUBLFOOD  ,28/10/2021,00004450.00,CE      ,00000051.00,00000051.00,00000046.55,00000046.55,000000000003750,             3750,              015,              012,       16868350.00,         180850.00
OPTSTK    ,JUBLFOOD  ,28/10/2021,00004500.00,CE      ,00000057.00,00000060.05,00000033.50,00000037.10,000000000101000,           171000,              684,              602,      776423650.00,        6923650.00
OPTSTK    ,JUBLFOOD  ,28/10/2021,00004600.00,CE      ,00000027.05,00000033.80,00000025.90,00000028.65,000000000007500,            20000,              080,              075,       92595637.50,         595637.50
OPTSTK    ,JUBLFOOD  ,28/10/2021,00004700.00,CE      ,00000021.05,00000023.55,00000019.75,00000022.10,000000000012500,            10000,              040,              037,       47215875.00,         215875.00
OPTSTK    ,JUBLFOOD  ,28/10/2021,00004800.00,CE      ,00000026.70,00000026.75,00000016.35,00000018.45,000000000062000,            54750,              219,              211,      263873787.50,        1073787.50
OPTSTK    ,JUBLFOOD  ,28/10/2021,00004900.00,CE      ,00000019.80,00000019.80,00000013.40,00000014.95,000000000031000,            62000,              248,              210,      304739425.00,         939425.00
OPTSTK    ,JUBLFOOD  ,28/10/2021,00005000.00,CE      ,00000012.05,00000012.05,00000009.30,00000012.00,000000000000750,             1250,              005,              005,        6263775.00,          13775.00
OPTSTK    ,JUBLFOOD  ,25/11/2021,00003800.00,PE      ,00000155.10,00000185.00,00000155.10,00000185.00,000000000001500,             1250,              005,              005,        4952275.00,         202275.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00001600.00,PE      ,00000001.70,00000002.20,00000001.70,00000002.00,000000000055600,             9200,              023,              020,       14737680.00,          17680.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00001700.00,CE      ,00000285.00,00000305.75,00000285.00,00000305.75,000000000004800,             1200,              003,              003,        2395500.00,         355500.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00001700.00,PE      ,00000003.00,00000004.75,00000002.20,00000003.85,000000000156000,            48400,              121,              119,       82421760.00,         141760.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00001720.00,PE      ,00000003.40,00000003.50,00000003.40,00000003.50,000000000006400,             1200,              003,              003,        2068140.00,           4140.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00001740.00,PE      ,00000004.20,00000006.60,00000003.35,00000006.20,000000000012400,            16000,              040,              037,       27901960.00,          61960.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00001760.00,PE      ,00000004.30,00000004.95,00000003.70,00000003.70,000000000020800,             4400,              011,              008,        7763700.00,          19700.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00001780.00,PE      ,00000008.00,00000009.85,00000004.65,00000008.50,000000000038000,           199600,              499,              452,      356504560.00,        1216560.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00001800.00,CE      ,00000195.65,00000212.00,00000180.00,00000180.00,000000000037200,             2000,              005,              005,        3996500.00,         396500.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00001800.00,PE      ,00000007.20,00000012.75,00000005.70,00000011.00,000000000442800,           466800,             1167,             1013,      843898740.00,        3658740.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00001820.00,PE      ,00000011.45,00000015.65,00000007.30,00000012.90,000000000036000,           172000,              430,              418,      314670620.00,        1630620.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00001840.00,PE      ,00000014.90,00000019.30,00000009.10,00000016.00,000000000079200,           229600,              574,              554,      425118140.00,        2654140.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00001860.00,PE      ,00000016.00,00000024.55,00000011.75,00000020.90,000000000084800,           285600,              714,              607,      535507660.00,        4291660.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00001880.00,PE      ,00000018.95,00000029.70,00000015.00,00000026.05,000000000071600,           213600,              534,              519,      405747220.00,        4179220.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00001900.00,CE      ,00000103.10,00000130.00,00000091.50,00000094.85,000000000084800,            66000,              165,              154,      133006580.00,        7606580.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00001900.00,PE      ,00000026.50,00000037.20,00000019.00,00000033.25,000000000433200,           604000,             1510,             1399,     1163899600.00,       16299600.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00001920.00,CE      ,00000094.00,00000112.00,00000080.80,00000080.80,000000000033200,             2400,              006,              006,        4836880.00,         228880.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00001920.00,PE      ,00000033.95,00000044.35,00000024.15,00000039.50,000000000056800,           219200,              548,              500,      428037460.00,        7173460.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00001940.00,CE      ,00000083.90,00000094.60,00000068.20,00000070.65,000000000011200,            12400,              031,              031,       24979400.00,         923400.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00001940.00,PE      ,00000041.00,00000054.50,00000030.20,00000049.65,000000000075200,           286800,              717,              669,      567796940.00,       11404940.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00001960.00,CE      ,00000067.55,00000088.00,00000059.00,00000062.80,000000000054000,           206400,              516,              498,      419264180.00,       14720180.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00001960.00,PE      ,00000048.35,00000064.70,00000037.25,00000059.15,000000000098000,           368400,              921,              795,      740086380.00,       18022380.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00001980.00,CE      ,00000064.10,00000077.20,00000050.85,00000053.80,000000000179200,          1063600,             2659,             2352,     2174773040.00,       68845040.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00001980.00,PE      ,00000057.80,00000076.30,00000045.90,00000070.85,000000000146800,           576400,             1441,             1246,     1172873900.00,       31601900.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002000.00,CE      ,00000054.00,00000067.85,00000043.95,00000046.25,000000000969600,          2797200,             6993,             6222,     5756701600.00,      162301600.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002000.00,PE      ,00000072.25,00000087.10,00000056.25,00000082.45,000000000400400,           330000,              825,              785,      681827120.00,       21827120.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002020.00,CE      ,00000041.35,00000058.90,00000036.70,00000039.80,000000000390000,          1174000,             2935,             2644,     2430534440.00,       59054440.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002020.00,PE      ,00000081.00,00000099.00,00000067.10,00000094.55,000000000171600,            68000,              170,              160,      142508280.00,        5148280.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002040.00,CE      ,00000040.00,00000051.00,00000032.45,00000034.35,000000000511200,           980800,             2452,             2158,     2042358680.00,       41526680.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002040.00,PE      ,00000099.20,00000117.80,00000079.25,00000109.45,000000000237200,           141200,              353,              269,      300959440.00,       12911440.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002060.00,CE      ,00000030.05,00000044.00,00000028.15,00000030.00,000000000294400,           611600,             1529,             1366,     1282471580.00,       22575580.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002060.00,PE      ,00000106.90,00000128.00,00000095.65,00000125.75,000000000049600,             8000,              020,              020,       17357280.00,         877280.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002080.00,CE      ,00000028.20,00000038.65,00000024.30,00000025.85,000000000241200,           424400,             1061,              927,      895884260.00,       13132260.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002100.00,CE      ,00000025.00,00000034.00,00000021.40,00000022.75,000000001125600,          1821600,             4554,             3737,     3875996600.00,       50636600.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002100.00,PE      ,00000148.05,00000158.75,00000123.75,00000158.75,000000000064800,            11600,              029,              029,       25915940.00,        1555940.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002120.00,CE      ,00000023.00,00000029.05,00000018.60,00000019.85,000000000117200,           321200,              803,              766,      688506560.00,        7562560.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002140.00,CE      ,00000017.65,00000025.10,00000016.25,00000017.40,000000000216800,           257600,              644,              607,      556633040.00,        5369040.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002140.00,PE      ,00000173.00,00000173.00,00000173.00,00000173.00,000000000002400,              400,              001,              001,         925200.00,          69200.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002160.00,CE      ,00000015.35,00000022.40,00000014.45,00000015.25,000000000160400,           280400,              701,              674,      610806040.00,        5142040.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002160.00,PE      ,00000192.40,00000215.35,00000176.00,00000215.35,000000000002800,             5200,              013,              013,       12186180.00,         954180.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002200.00,CE      ,00000014.00,00000017.60,00000009.75,00000012.15,000000000691200,           766800,             1917,             1624,     1698168500.00,       11208500.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002200.00,PE      ,00000218.00,00000218.00,00000218.00,00000218.00,000000000004000,              400,              001,              001,         967200.00,          87200.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002220.00,CE      ,00000012.35,00000015.60,00000009.85,00000010.90,000000000039200,           248400,              621,              603,      554611460.00,        3163460.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002240.00,CE      ,00000007.35,00000014.05,00000007.35,00000010.10,000000000034000,           218000,              545,              540,      490951040.00,        2631040.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002300.00,CE      ,00000007.45,00000010.45,00000006.85,00000007.60,000000000406400,           500800,             1252,             1028,     1156373020.00,        4533020.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002320.00,CE      ,00000008.50,00000009.30,00000006.20,00000006.80,000000000019600,           254400,              636,              568,      592185540.00,        1977540.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002340.00,CE      ,00000006.60,00000008.00,00000005.95,00000005.95,000000000005600,             9600,              024,              020,       22531880.00,          67880.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002360.00,CE      ,00000006.60,00000007.25,00000005.05,00000005.80,000000000028400,             4400,              011,              011,       10413460.00,          29460.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002400.00,CE      ,00000004.90,00000006.45,00000004.10,00000004.60,000000000197200,           164000,              410,              338,      394505140.00,         905140.00
OPTSTK    ,KOTAKBANK ,28/10/2021,00002420.00,CE      ,00000003.60,00000005.80,00000003.60,00000004.15,000000000022000,            18400,              046,              043,       44620660.00,          92660.00
OPTSTK    ,KOTAKBANK ,25/11/2021,00001700.00,PE      ,00000005.90,00000008.25,00000005.90,00000007.90,000000000050000,             2400,              006,              006,        4096720.00,          16720.00
OPTSTK    ,KOTAKBANK ,25/11/2021,00001800.00,PE      ,00000020.95,00000024.00,00000017.50,00000023.00,000000000033200,            12800,              032,              025,       23285980.00,         245980.00
OPTSTK    ,KOTAKBANK ,25/11/2021,00001900.00,PE      ,00000043.50,00000059.50,00000043.40,00000053.80,000000000008000,             6400,              016,              015,       12484820.00,         324820.00
OPTSTK    ,KOTAKBANK ,25/11/2021,00001960.00,PE      ,00000074.10,00000074.10,00000074.10,00000074.10,000000000002000,             2000,              005,              001,        4068200.00,         148200.00
OPTSTK    ,KOTAKBANK ,25/11/2021,00001980.00,PE      ,00000084.05,00000084.35,00000077.30,00000084.00,000000000004400,             5200,              013,              005,       10729060.00,         433060.00
OPTSTK    ,KOTAKBANK ,25/11/2021,00002000.00,CE      ,00000081.50,00000099.90,00000077.25,00000077.90,000000000013200,            19200,              048,              042,       40044880.00,        1644880.00
OPTSTK    ,KOTAKBANK ,25/11/2021,00002000.00,PE      ,00000087.30,00000087.30,00000087.30,00000087.30,000000000002400,             2000,              005,              001,        4174600.00,         174600.00
OPTSTK    ,KOTAKBANK ,25/11/2021,00002020.00,CE      ,00000087.15,00000087.15,00000087.15,00000087.15,000000000002000,             2000,              005,              001,        4214300.00,         174300.00
OPTSTK    ,KOTAKBANK ,25/11/2021,00002040.00,CE      ,00000079.10,00000079.10,00000079.10,00000079.10,000000000002000,             2000,              005,              001,        4238200.00,         158200.00
OPTSTK    ,KOTAKBANK ,25/11/2021,00002100.00,CE      ,00000054.05,00000063.45,00000048.15,00000048.60,000000000011200,            12800,              032,              026,       27575300.00,         695300.00
OPTSTK    ,KOTAKBANK ,25/11/2021,00002200.00,CE      ,00000031.55,00000031.55,00000031.55,00000031.55,000000000001200,              400,              001,              001,         892620.00,          12620.00
OPTSTK    ,KOTAKBANK ,30/12/2021,00001700.00,PE      ,00000010.05,00000010.05,00000010.05,00000010.05,000000000000400,              400,              001,              001,         684020.00,           4020.00
OPTSTK    ,KOTAKBANK ,30/12/2021,00001900.00,PE      ,00000060.05,00000061.10,00000060.05,00000061.10,000000000000800,              800,              002,              002,        1568460.00,          48460.00
OPTSTK    ,L&TFH     ,28/10/2021,00000070.00,PE      ,00000000.25,00000000.30,00000000.25,00000000.30,000000001383220,           151708,              017,              017,       10661949.00,          42389.00
OPTSTK    ,L&TFH     ,28/10/2021,00000075.00,PE      ,00000000.45,00000000.75,00000000.40,00000000.70,000000002400556,          1490308,              167,              133,      112614187.00,         841087.00
OPTSTK    ,L&TFH     ,28/10/2021,00000077.50,PE      ,00000000.65,00000001.00,00000000.60,00000001.00,000000000374808,           294492,              033,              030,       23060508.40,         237378.40
OPTSTK    ,L&TFH     ,28/10/2021,00000080.00,CE      ,00000012.95,00000012.95,00000012.00,00000012.00,000000000294492,            17848,              002,              002,        1650493.80,         222653.80
OPTSTK    ,L&TFH     ,28/10/2021,00000080.00,PE      ,00000001.05,00000001.55,00000000.95,00000001.50,000000004069344,          1740180,              195,              184,      141465032.80,        2250632.80
OPTSTK    ,L&TFH     ,28/10/2021,00000082.50,PE      ,00000001.45,00000002.30,00000001.45,00000002.20,000000000883476,           606832,              068,              065,       51214836.00,        1151196.00
OPTSTK    ,L&TFH     ,28/10/2021,00000085.00,CE      ,00000009.05,00000009.70,00000007.30,00000007.45,000000002016824,           428352,              048,              048,       39922406.40,        3512486.40
OPTSTK    ,L&TFH     ,28/10/2021,00000085.00,PE      ,00000002.30,00000003.20,00000002.15,00000003.10,000000003132324,          1070880,              120,              115,       93939824.60,        2915024.60
OPTSTK    ,L&TFH     ,28/10/2021,00000087.50,CE      ,00000007.60,00000007.60,00000006.00,00000006.00,000000000615756,           107088,              012,              012,       10091705.40,         721505.40
OPTSTK    ,L&TFH     ,28/10/2021,00000087.50,PE      ,00000003.00,00000004.30,00000003.00,00000004.25,000000000517592,           223100,              025,              025,       20362337.00,         841087.00
OPTSTK    ,L&TFH     ,28/10/2021,00000088.00,PE      ,00000004.40,00000004.55,00000004.40,00000004.50,000000000026772,            17848,              002,              002,        1650493.80,          79869.80
OPTSTK    ,L&TFH     ,28/10/2021,00000090.00,CE      ,00000006.35,00000006.70,00000004.80,00000004.95,000000014028528,          5550728,              622,              595,      530537154.40,       30971634.40
OPTSTK    ,L&TFH     ,28/10/2021,00000090.00,PE      ,00000004.55,00000006.00,00000004.10,00000005.60,000000004560164,          1972204,              221,              216,      187297804.40,        9799444.40
OPTSTK    ,L&TFH     ,28/10/2021,00000091.00,CE      ,00000006.00,00000006.05,00000004.40,00000004.50,000000000223100,           321264,              036,              036,       30906043.00,        1671019.00
OPTSTK    ,L&TFH     ,28/10/2021,00000092.00,CE      ,00000005.50,00000005.50,00000004.00,00000004.05,000000000339112,           339112,              038,              038,       32806408.80,        1608104.80
OPTSTK    ,L&TFH     ,28/10/2021,00000092.50,CE      ,00000005.30,00000005.50,00000003.85,00000003.95,000000002231000,          1285056,              144,              142,      124765105.40,        5897425.40
OPTSTK    ,L&TFH     ,28/10/2021,00000092.50,PE      ,00000006.40,00000006.85,00000006.05,00000006.85,000000000223100,           116012,              013,              013,       11480279.80,         749169.80
OPTSTK    ,L&TFH     ,28/10/2021,00000093.00,CE      ,00000005.10,00000005.15,00000004.15,00000004.20,000000000044620,            71392,              008,              008,        6977675.60,         338219.60
OPTSTK    ,L&TFH     ,28/10/2021,00000094.00,CE      ,00000004.30,00000004.30,00000003.65,00000003.70,000000000044620,            71392,              008,              008,        6992846.40,         281998.40
OPTSTK    ,L&TFH     ,28/10/2021,00000094.00,PE      ,00000005.00,00000007.15,00000005.00,00000007.15,000000000017848,            26772,              003,              003,        2684785.40,         168217.40
OPTSTK    ,L&TFH     ,28/10/2021,00000095.00,CE      ,00000004.10,00000004.50,00000003.10,00000003.20,000000006077244,          4247824,              476,              451,      419223194.20,       15679914.20
OPTSTK    ,L&TFH     ,28/10/2021,00000095.00,PE      ,00000006.90,00000009.00,00000006.90,00000008.90,000000000722844,           240948,              027,              026,       24814520.60,        1924460.60
OPTSTK    ,L&TFH     ,28/10/2021,00000097.50,CE      ,00000003.20,00000003.30,00000002.50,00000002.55,000000000544364,           214176,              024,              023,       21504162.80,         622002.80
OPTSTK    ,L&TFH     ,28/10/2021,00000099.00,CE      ,00000001.55,00000002.80,00000001.20,00000002.40,000000000035696,           116012,              013,              009,       11744430.20,         259242.20
OPTSTK    ,L&TFH     ,28/10/2021,00000100.00,CE      ,00000002.90,00000002.95,00000002.00,00000002.05,000000008174384,          5220540,              585,              513,      534515027.40,       12461027.40
OPTSTK    ,L&TFH     ,28/10/2021,00000100.00,PE      ,00000010.45,00000011.75,00000010.45,00000011.75,000000001186892,            17848,              002,              002,        1982912.80,         198112.80
OPTSTK    ,L&TFH     ,28/10/2021,00000102.50,CE      ,00000001.70,00000001.95,00000001.60,00000001.65,000000000285568,            89240,              010,              010,        9300146.60,         153046.60
OPTSTK    ,L&TFH     ,28/10/2021,00000105.00,CE      ,00000001.95,00000001.95,00000001.20,00000001.30,000000002097140,          2150684,              241,              231,      228920679.00,        3098859.00
OPTSTK    ,L&TFH     ,28/10/2021,00000107.50,CE      ,00000001.25,00000001.45,00000000.95,00000001.00,000000000249872,           517592,              058,              043,       56307316.60,         666176.60
OPTSTK    ,L&TFH     ,28/10/2021,00000108.00,CE      ,00000000.30,00000002.55,00000000.30,00000001.15,000000000000000,            35696,              004,              004,        3901126.60,          45958.60
OPTSTK    ,L&TFH     ,28/10/2021,00000110.00,CE      ,00000001.10,00000001.15,00000000.80,00000000.80,000000002650428,          2275620,              255,              226,      252426048.80,        2107848.80
OPTSTK    ,L&TFH     ,28/10/2021,00000110.00,PE      ,00000020.05,00000020.45,00000020.05,00000020.45,000000000205252,            17848,              002,              002,        2324702.00,         361422.00
OPTSTK    ,L&TFH     ,28/10/2021,00000112.50,CE      ,00000000.80,00000000.80,00000000.80,00000000.80,000000000160632,             8924,              001,              001,        1011089.20,           7139.20
OPTSTK    ,L&TFH     ,28/10/2021,00000115.00,CE      ,00000000.75,00000000.75,00000000.55,00000000.55,000000000722844,           437276,              049,              033,       50547767.00,         261027.00
OPTSTK    ,L&TFH     ,28/10/2021,00000120.00,CE      ,00000000.50,00000000.50,00000000.35,00000000.40,000000000990564,           455124,              051,              041,       54808084.60,         193204.60
OPTSTK    ,L&TFH     ,28/10/2021,00000125.00,CE      ,00000000.35,00000000.35,00000000.25,00000000.30,000000000812084,           160632,              018,              016,       20125851.00,          46851.00
OPTSTK    ,L&TFH     ,25/11/2021,00000075.00,PE      ,00000001.60,00000001.60,00000001.60,00000001.60,000000000044620,             8924,              001,              001,         683578.40,          14278.40
OPTSTK    ,L&TFH     ,25/11/2021,00000080.00,PE      ,00000002.60,00000003.00,00000002.60,00000003.00,000000000428352,            44620,              005,              005,        3696767.00,         127167.00
OPTSTK    ,L&TFH     ,25/11/2021,00000085.00,PE      ,00000004.20,00000004.70,00000004.20,00000004.70,000000000187404,            53544,              006,              006,        4788618.40,         237378.40
OPTSTK    ,L&TFH     ,25/11/2021,00000090.00,CE      ,00000008.40,00000008.50,00000007.50,00000007.50,000000000035696,            35696,              004,              004,        3501331.40,         288691.40
OPTSTK    ,L&TFH     ,25/11/2021,00000100.00,CE      ,00000005.20,00000005.20,00000004.40,00000004.40,000000000151708,            44620,              005,              005,        4679299.40,         217299.40
OPTSTK    ,LALPATHLAB,28/10/2021,00003100.00,PE      ,00000007.00,00000007.00,00000007.00,00000007.00,000000000001000,              500,              002,              002,        1553500.00,           3500.00
OPTSTK    ,LALPATHLAB,28/10/2021,00003300.00,PE      ,00000027.80,00000031.95,00000027.00,00000029.00,000000000013000,             6250,              025,              021,       20805225.00,         180225.00
OPTSTK    ,LALPATHLAB,28/10/2021,00003400.00,PE      ,00000043.00,00000053.35,00000041.75,00000043.05,000000000012250,             4000,              016,              016,       13781225.00,         181225.00
OPTSTK    ,LALPATHLAB,28/10/2021,00003500.00,PE      ,00000065.00,00000075.80,00000062.25,00000073.30,000000000049250,            34500,              138,              136,      123229150.00,        2479150.00
OPTSTK    ,LALPATHLAB,28/10/2021,00003600.00,CE      ,00000230.05,00000230.05,00000230.00,00000230.00,000000000002750,              500,              002,              002,        1915012.50,         115012.50
OPTSTK    ,LALPATHLAB,28/10/2021,00003600.00,PE      ,00000097.30,00000119.20,00000097.30,00000107.50,000000000012500,             3250,              013,              013,       12043237.50,         343237.50
OPTSTK    ,LALPATHLAB,28/10/2021,00003700.00,CE      ,00000195.80,00000195.80,00000135.00,00000141.30,000000000024250,             4250,              017,              017,       16386075.00,         661075.00
OPTSTK    ,LALPATHLAB,28/10/2021,00003700.00,PE      ,00000150.00,00000175.00,00000147.25,00000166.80,000000000017750,             7250,              029,              029,       27992837.50,        1167837.50
OPTSTK    ,LALPATHLAB,28/10/2021,00003750.00,CE      ,00000184.15,00000184.15,00000134.50,00000134.50,000000000003750,             2750,              011,              008,       10742912.50,         430412.50
OPTSTK    ,LALPATHLAB,28/10/2021,00003750.00,PE      ,00000214.20,00000214.20,00000214.20,00000214.20,000000000001250,              250,              001,              001,         991050.00,          53550.00
OPTSTK    ,LALPATHLAB,28/10/2021,00003800.00,CE      ,00000155.00,00000159.75,00000102.60,00000107.60,000000000050750,            39750,              159,              159,      155997300.00,        4947300.00
OPTSTK    ,LALPATHLAB,28/10/2021,00003800.00,PE      ,00000230.50,00000230.50,00000226.80,00000226.80,000000000008500,              750,              003,              003,        3021087.50,         171087.50
OPTSTK    ,LALPATHLAB,28/10/2021,00003900.00,CE      ,00000116.95,00000116.95,00000080.00,00000081.50,000000000013500,             9500,              038,              037,       37919887.50,         869887.50
OPTSTK    ,LALPATHLAB,28/10/2021,00004000.00,CE      ,00000095.00,00000095.00,00000056.00,00000058.75,000000000060500,            55500,              222,              211,      225823937.50,        3823937.50
OPTSTK    ,LALPATHLAB,28/10/2021,00004000.00,PE      ,00000348.15,00000348.15,00000348.15,00000348.15,000000000004750,              500,              002,              002,        2174075.00,         174075.00
OPTSTK    ,LALPATHLAB,28/10/2021,00004100.00,CE      ,00000060.00,00000060.00,00000034.90,00000041.20,000000000004750,             1500,              006,              006,        6221487.50,          71487.50
OPTSTK    ,LALPATHLAB,28/10/2021,00004200.00,CE      ,00000041.05,00000042.00,00000031.65,00000033.65,000000000024500,             6000,              024,              024,       25415337.50,         215337.50
OPTSTK    ,LALPATHLAB,28/10/2021,00004500.00,CE      ,00000008.05,00000019.60,00000008.05,00000017.80,000000000004750,             1250,              005,              005,        5640800.00,          15800.00
