INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,GRANULES  ,30/12/2021,00000333.10,00000338.90,00000333.00,00000333.30,000000000024800,        7268027.50,            21700,              014,              014
FUTSTK    ,GRASIM    ,28/10/2021,00001658.80,00001658.80,00001623.50,00001646.25,000000010209650,     4199459040.00,          2558825,             5387,             4568
FUTSTK    ,GRASIM    ,25/11/2021,00001655.60,00001655.70,00001629.05,00001651.00,000000000061275,       64064366.25,            38950,              082,              082
FUTSTK    ,GRASIM    ,30/12/2021,00001658.50,00001658.50,00001650.00,00001658.00,000000000003800,        7853578.75,             4750,              010,              010
FUTSTK    ,GUJGASLTD ,28/10/2021,00000616.00,00000621.00,00000610.55,00000611.35,000000006562500,     1265120812.50,          2058750,             1647,             1592
FUTSTK    ,GUJGASLTD ,25/11/2021,00000622.35,00000622.95,00000613.00,00000613.80,000000000355000,      134424875.00,           217500,              174,              153
FUTSTK    ,GUJGASLTD ,30/12/2021,00000621.00,00000624.00,00000616.00,00000616.05,000000000041250,       13143250.00,            21250,              017,              017
FUTSTK    ,HAL       ,28/10/2021,00001337.15,00001364.45,00001335.05,00001350.80,000000001775550,      648192528.75,           479275,             1009,              917
FUTSTK    ,HAL       ,25/11/2021,00001352.60,00001359.45,00001349.00,00001351.90,000000000039900,       10941031.25,             8075,              017,              017
FUTSTK    ,HAVELLS   ,28/10/2021,00001367.25,00001398.00,00001357.35,00001392.95,000000004608000,     1853303450.00,          1339000,             2678,             2437
FUTSTK    ,HAVELLS   ,25/11/2021,00001364.95,00001399.25,00001364.70,00001397.25,000000000032000,       27038075.00,            19500,              039,              038
FUTSTK    ,HAVELLS   ,30/12/2021,00001390.35,00001390.35,00001390.35,00001390.35,000000000000500,         695175.00,              500,              001,              001
FUTSTK    ,HCLTECH   ,28/10/2021,00001281.65,00001293.70,00001270.90,00001280.05,000000016837100,     5671961015.00,          4419100,             6313,             5836
FUTSTK    ,HCLTECH   ,25/11/2021,00001279.65,00001298.00,00001279.65,00001285.45,000000000245700,      123542405.00,            95900,              137,              135
FUTSTK    ,HCLTECH   ,30/12/2021,00001293.50,00001300.60,00001289.00,00001289.00,000000000004200,        6339235.00,             4900,              007,              007
FUTSTK    ,HDFC      ,28/10/2021,00002741.75,00002774.00,00002733.20,00002739.70,000000012849600,     7338132060.00,          2666700,             8889,             7945
FUTSTK    ,HDFC      ,25/11/2021,00002754.00,00002783.05,00002745.00,00002749.65,000000000171600,      131677050.00,            47700,              159,              158
FUTSTK    ,HDFC      ,30/12/2021,00002772.75,00002790.00,00002758.90,00002759.80,000000000004200,        9981765.00,             3600,              012,              012
FUTSTK    ,HDFCAMC   ,28/10/2021,00002945.00,00002954.90,00002918.00,00002923.70,000000003417200,     2363025420.00,           807400,             4037,             3444
FUTSTK    ,HDFCAMC   ,25/11/2021,00002953.05,00002954.35,00002931.50,00002935.60,000000000106000,      104022930.00,            35400,              177,              174
FUTSTK    ,HDFCAMC   ,30/12/2021,00002955.00,00002957.00,00002947.00,00002950.85,000000000007600,       19483620.00,             6600,              033,              033
FUTSTK    ,HDFCBANK  ,28/10/2021,00001591.00,00001604.05,00001586.90,00001589.35,000000033547800,     9744456865.00,          6112700,            11114,             9788
FUTSTK    ,HDFCBANK  ,25/11/2021,00001600.20,00001609.25,00001592.55,00001594.25,000000000584650,      285028315.00,           178200,              324,              320
FUTSTK    ,HDFCBANK  ,30/12/2021,00001604.00,00001613.10,00001599.95,00001601.35,000000000023650,       32644672.50,            20350,              037,              036
FUTSTK    ,HDFCLIFE  ,28/10/2021,00000729.45,00000735.25,00000727.30,00000730.10,000000017296400,     1419382800.00,          1941500,             1765,             1683
FUTSTK    ,HDFCLIFE  ,25/11/2021,00000735.45,00000736.70,00000729.95,00000732.65,000000000316800,       36317435.00,            49500,              045,              045
FUTSTK    ,HDFCLIFE  ,30/12/2021,00000735.90,00000740.10,00000734.95,00000735.00,000000000011000,        6481145.00,             8800,              008,              007
FUTSTK    ,HEROMOTOCO,28/10/2021,00002867.95,00002882.05,00002861.00,00002866.95,000000004104000,     2278931220.00,           793800,             2646,             2459
FUTSTK    ,HEROMOTOCO,25/11/2021,00002868.50,00002892.35,00002868.50,00002877.40,000000000139200,       85594875.00,            29700,              099,              098
FUTSTK    ,HEROMOTOCO,30/12/2021,00002890.00,00002900.00,00002884.45,00002887.25,000000000003600,       12148665.00,             4200,              014,              014
FUTSTK    ,HINDALCO  ,28/10/2021,00000486.65,00000510.00,00000481.55,00000507.20,000000024813150,    11198766490.00,         22467500,            10450,             9233
FUTSTK    ,HINDALCO  ,25/11/2021,00000489.80,00000511.20,00000483.45,00000508.90,000000000621350,      251505925.00,           505250,              235,              235
FUTSTK    ,HINDALCO  ,30/12/2021,00000491.45,00000509.50,00000491.00,00000508.00,000000000032250,       21487960.00,            43000,              020,              020
FUTSTK    ,HINDPETRO ,28/10/2021,00000302.75,00000304.50,00000300.45,00000303.75,000000020144700,      974790855.00,          3223800,             1194,             1077
FUTSTK    ,HINDPETRO ,25/11/2021,00000303.00,00000303.90,00000300.60,00000303.50,000000000210600,       17961885.00,            59400,              022,              022
FUTSTK    ,HINDPETRO ,30/12/2021,00000304.15,00000304.15,00000302.70,00000302.70,000000000013500,        4097385.00,            13500,              005,              005
FUTSTK    ,HINDUNILVR,28/10/2021,00002686.75,00002713.20,00002672.35,00002687.55,000000005240400,     2312199735.00,           858900,             2863,             2676
FUTSTK    ,HINDUNILVR,25/11/2021,00002692.30,00002720.40,00002689.60,00002698.40,000000000056400,       64114350.00,            23700,              079,              078
FUTSTK    ,HINDUNILVR,30/12/2021,00002700.00,00002725.00,00002700.00,00002708.55,000000000001200,        4065165.00,             1500,              005,              005
FUTSTK    ,IBULHSGFIN,28/10/2021,00000236.90,00000245.40,00000236.55,00000239.95,000000038353200,     4496608435.00,         18634100,             6011,             5366
FUTSTK    ,IBULHSGFIN,25/11/2021,00000239.80,00000245.65,00000237.00,00000239.70,000000001205900,      295487505.00,          1224500,              395,              355
FUTSTK    ,IBULHSGFIN,30/12/2021,00000240.90,00000242.65,00000237.95,00000240.65,000000000074400,       17220965.00,            71300,              023,              022
FUTSTK    ,ICICIBANK ,28/10/2021,00000698.65,00000704.80,00000697.20,00000703.60,000000081851000,     8346740806.25,         11896500,             8652,             7915
FUTSTK    ,ICICIBANK ,25/11/2021,00000701.00,00000707.15,00000700.50,00000706.20,000000000690250,      223620168.75,           317625,              231,              227
FUTSTK    ,ICICIBANK ,30/12/2021,00000703.00,00000709.45,00000703.00,00000709.25,000000000050875,       24281881.25,            34375,              025,              022
FUTSTK    ,ICICIGI   ,28/10/2021,00001586.00,00001608.00,00001565.85,00001578.75,000000002466275,     1980921748.75,          1250775,             2943,             2350
FUTSTK    ,ICICIGI   ,25/11/2021,00001595.50,00001607.25,00001574.35,00001585.80,000000000026775,       24254813.75,            15300,              036,              035
FUTSTK    ,ICICIGI   ,30/12/2021,00001597.95,00001597.95,00001587.00,00001587.00,000000000001275,        3383807.50,             2125,              005,              005
FUTSTK    ,ICICIPRULI,28/10/2021,00000666.05,00000683.10,00000664.60,00000679.35,000000004248000,     1048718400.00,          1545000,             1030,              958
FUTSTK    ,ICICIPRULI,25/11/2021,00000680.65,00000683.55,00000680.65,00000682.05,000000000036000,        6138975.00,             9000,              006,              006
FUTSTK    ,IDEA      ,28/10/2021,00000011.55,00000011.70,00000011.35,00000011.50,000000866740000,     1400049000.00,        121730000,             1739,             1358
FUTSTK    ,IDEA      ,25/11/2021,00000011.65,00000011.65,00000011.45,00000011.55,000000020440000,       49427000.00,          4270000,              061,              060
FUTSTK    ,IDEA      ,30/12/2021,00000011.70,00000011.70,00000011.60,00000011.60,000000001820000,       12236000.00,          1050000,              015,              015
FUTSTK    ,IDFCFIRSTB,28/10/2021,00000047.80,00000048.35,00000047.55,00000048.00,000000165252500,      923672650.00,         19247000,             2026,             1832
FUTSTK    ,IDFCFIRSTB,25/11/2021,00000048.20,00000048.40,00000047.80,00000048.20,000000007837500,       57613700.00,          1197000,              126,              112
FUTSTK    ,IDFCFIRSTB,30/12/2021,00000048.40,00000048.45,00000048.00,00000048.30,000000000152000,        4584225.00,            95000,              010,              010
FUTSTK    ,IEX       ,28/10/2021,00000626.05,00000639.60,00000625.00,00000635.75,000000008075000,     2888866937.50,          4556250,             3645,             3407
FUTSTK    ,IEX       ,25/11/2021,00000633.70,00000640.90,00000628.35,00000637.80,000000000312500,      156532812.50,           246250,              197,              192
FUTSTK    ,IEX       ,30/12/2021,00000631.35,00000640.20,00000631.35,00000640.20,000000000023750,       11941437.50,            18750,              015,              011
FUTSTK    ,IGL       ,28/10/2021,00000533.85,00000533.85,00000521.65,00000529.10,000000011786500,     2562553950.00,          4862000,             3536,             3119
FUTSTK    ,IGL       ,25/11/2021,00000532.15,00000532.95,00000523.05,00000530.00,000000000541750,      103096468.75,           195250,              142,              142
FUTSTK    ,IGL       ,30/12/2021,00000531.05,00000533.50,00000525.00,00000533.50,000000000027500,       16765100.00,            31625,              023,              023
FUTSTK    ,INDHOTEL  ,28/10/2021,00000186.50,00000192.95,00000184.85,00000188.40,000000017277000,     2002382460.00,         10580700,             2713,             2556
FUTSTK    ,INDHOTEL  ,25/11/2021,00000186.30,00000193.10,00000185.45,00000188.55,000000000312000,       96747885.00,           510900,              131,              127
FUTSTK    ,INDHOTEL  ,30/12/2021,00000193.00,00000193.00,00000190.00,00000190.40,000000000011700,        2236260.00,            11700,              003,              003
FUTSTK    ,INDIACEM  ,28/10/2021,00000203.40,00000206.40,00000201.90,00000204.35,000000005779700,      768342675.00,          3761300,             1297,             1200
FUTSTK    ,INDIACEM  ,25/11/2021,00000204.25,00000206.35,00000202.60,00000205.25,000000000089900,       29672365.00,           145000,              050,              049
FUTSTK    ,INDIACEM  ,30/12/2021,00000204.75,00000207.60,00000203.75,00000205.65,000000000020300,        3585125.00,            17400,              006,              006
FUTSTK    ,INDIAMART ,28/10/2021,00008399.85,00008640.00,00008367.45,00008596.65,000000000175650,      664753338.75,            77700,             1036,              949
FUTSTK    ,INDIAMART ,25/11/2021,00008436.40,00008650.00,00008436.40,00008631.35,000000000004200,       12234720.00,             1425,              019,              019
FUTSTK    ,INDIGO    ,28/10/2021,00001983.20,00002022.00,00001962.40,00002001.90,000000003954500,     1435054275.00,           717500,             1435,             1268
FUTSTK    ,INDIGO    ,25/11/2021,00001985.00,00002017.00,00001977.15,00002005.05,000000000055500,       84279225.00,            42000,              084,              078
FUTSTK    ,INDIGO    ,30/12/2021,00002032.60,00002032.60,00002032.60,00002032.60,000000000001500,        2032600.00,             1000,              002,              001
FUTSTK    ,INDUSINDBK,28/10/2021,00001112.95,00001130.85,00001109.40,00001124.15,000000014711400,     2887215435.00,          2573100,             2859,             2684
FUTSTK    ,INDUSINDBK,25/11/2021,00001118.00,00001133.15,00001116.40,00001127.55,000000000081000,       28370295.00,            25200,              028,              027
FUTSTK    ,INDUSTOWER,28/10/2021,00000313.15,00000315.60,00000299.00,00000303.35,000000012110000,     4502128400.00,         14781200,             5279,             4626
FUTSTK    ,INDUSTOWER,25/11/2021,00000305.00,00000311.65,00000299.00,00000302.55,000000000224000,       62903120.00,           207200,              074,              070
FUTSTK    ,INDUSTOWER,30/12/2021,00000304.90,00000304.90,00000299.15,00000302.30,000000000011200,        4242700.00,            14000,              005,              005
FUTSTK    ,INFY      ,28/10/2021,00001659.95,00001677.15,00001651.05,00001666.30,000000037414200,    11265865860.00,          6760200,            11267,            10422
FUTSTK    ,INFY      ,25/11/2021,00001682.10,00001683.60,00001656.05,00001672.40,000000001196400,      374457090.00,           223800,              373,              360
FUTSTK    ,INFY      ,30/12/2021,00001684.20,00001689.05,00001672.40,00001679.35,000000000028200,       59433810.00,            35400,              059,              057
FUTSTK    ,IOC       ,28/10/2021,00000128.10,00000128.10,00000125.90,00000126.95,000000036913500,     1226674150.00,          9665500,             1487,             1372
FUTSTK    ,IOC       ,25/11/2021,00000128.20,00000128.20,00000126.10,00000127.10,000000002112500,       92515800.00,           728000,              112,              110
FUTSTK    ,IOC       ,30/12/2021,00000127.40,00000127.45,00000127.20,00000127.20,000000000039000,        4137575.00,            32500,              005,              005
FUTSTK    ,IPCALAB   ,28/10/2021,00002434.80,00002459.95,00002383.00,00002405.95,000000000498150,      582450581.25,           241875,             1075,             1032
FUTSTK    ,IPCALAB   ,25/11/2021,00002476.70,00002478.85,00002395.00,00002412.50,000000000009900,       17972628.75,             7425,              033,              033
FUTSTK    ,IRCTC     ,28/10/2021,00003830.10,00004088.00,00003830.10,00004033.85,000000002485275,    17648324606.25,          4440475,            13663,            12697
FUTSTK    ,IRCTC     ,25/11/2021,00003875.45,00004093.00,00003875.45,00004049.20,000000000109200,      402910625.00,           101075,              311,              302
FUTSTK    ,IRCTC     ,30/12/2021,00003861.40,00004109.85,00003861.40,00004088.20,000000000006500,       32219541.25,             8125,              025,              025
FUTSTK    ,ITC       ,28/10/2021,00000236.70,00000239.00,00000236.20,00000237.20,000000174080000,     5307500000.00,         22336000,             6980,             6084
FUTSTK    ,ITC       ,25/11/2021,00000237.20,00000239.80,00000237.20,00000238.15,000000005132800,      287846400.00,          1206400,              377,              359
FUTSTK    ,ITC       ,30/12/2021,00000239.05,00000240.35,00000238.35,00000238.95,000000000147200,       31413280.00,           131200,              041,              041
FUTSTK    ,JINDALSTEL,28/10/2021,00000405.25,00000422.30,00000403.20,00000420.45,000000041550000,     8204151125.00,         19790000,             7916,             6950
FUTSTK    ,JINDALSTEL,25/11/2021,00000408.60,00000423.00,00000405.80,00000421.40,000000000437500,      242471750.00,           582500,              233,              225
FUTSTK    ,JINDALSTEL,30/12/2021,00000410.05,00000425.00,00000409.75,00000423.30,000000000057500,       34719750.00,            82500,              033,              029
FUTSTK    ,JKCEMENT  ,28/10/2021,00003240.00,00003424.10,00003231.00,00003332.80,000000000069125,      363242276.25,           110425,              631,              614
FUTSTK    ,JKCEMENT  ,25/11/2021,00003293.95,00003420.00,00003255.35,00003356.10,000000000003150,       14950075.00,             4550,              026,              026
FUTSTK    ,JKCEMENT  ,30/12/2021,00003294.90,00003400.90,00003294.90,00003370.25,000000000000875,        4665587.50,             1400,              008,              008
FUTSTK    ,JSWSTEEL  ,28/10/2021,00000676.90,00000689.50,00000663.25,00000684.65,000000045989100,     7593296265.00,         11172600,             8276,             6991
FUTSTK    ,JSWSTEEL  ,25/11/2021,00000684.05,00000691.80,00000667.20,00000687.00,000000000392850,      175304385.00,           257850,              191,              191
FUTSTK    ,JSWSTEEL  ,30/12/2021,00000677.00,00000693.95,00000670.50,00000689.90,000000000086400,       73600852.50,           108000,              080,              072
FUTSTK    ,JUBLFOOD  ,28/10/2021,00004068.75,00004178.20,00004064.75,00004165.35,000000001614750,     1720185312.50,           415250,             1661,             1510
FUTSTK    ,JUBLFOOD  ,25/11/2021,00004085.80,00004182.65,00004085.80,00004177.30,000000000019250,       35375112.50,             8500,              034,              029
FUTSTK    ,JUBLFOOD  ,30/12/2021,00004161.50,00004161.50,00004160.00,00004160.00,000000000000750,        3120375.00,              750,              003,              003
FUTSTK    ,KOTAKBANK ,28/10/2021,00001997.80,00002019.90,00001993.50,00001997.35,000000011354800,     4204165200.00,          2096800,             5242,             4911
FUTSTK    ,KOTAKBANK ,25/11/2021,00002011.10,00002025.00,00002000.00,00002003.40,000000000080800,       82001260.00,            40800,              102,              100
FUTSTK    ,KOTAKBANK ,30/12/2021,00002016.85,00002016.85,00002007.50,00002009.70,000000000001600,        3217620.00,             1600,              004,              004
FUTSTK    ,L&TFH     ,28/10/2021,00000090.45,00000092.85,00000090.40,00000091.95,000000061218640,     2146676677.80,         23318412,             2613,             2425
FUTSTK    ,L&TFH     ,25/11/2021,00000091.10,00000093.10,00000091.10,00000092.25,000000002239924,      119623542.80,          1293980,              145,              144
FUTSTK    ,L&TFH     ,30/12/2021,00000092.55,00000093.20,00000092.55,00000092.55,000000000142784,        5801938.60,            62468,              007,              007
FUTSTK    ,LALPATHLAB,28/10/2021,00003699.95,00003754.00,00003620.00,00003727.70,000000000606500,      782755600.00,           210250,              841,              775
FUTSTK    ,LALPATHLAB,25/11/2021,00003667.40,00003740.00,00003667.40,00003720.40,000000000031750,       55807375.00,            15000,              060,              051
FUTSTK    ,LALPATHLAB,30/12/2021,00003719.20,00003719.30,00003712.30,00003717.20,000000000001250,        5576300.00,             1500,              006,              006
FUTSTK    ,LICHSGFIN ,28/10/2021,00000430.90,00000449.70,00000430.90,00000446.85,000000017100000,     4385128800.00,          9866000,             4933,             4507
FUTSTK    ,LICHSGFIN ,25/11/2021,00000435.85,00000451.05,00000435.45,00000448.35,000000000678000,      234496600.00,           526000,              263,              256
FUTSTK    ,LICHSGFIN ,30/12/2021,00000445.05,00000451.45,00000445.00,00000450.05,000000000022000,        9892400.00,            22000,              011,              011
FUTSTK    ,LT        ,28/10/2021,00001692.15,00001727.35,00001687.35,00001719.05,000000011403400,     5207132782.50,          3036575,             5281,             4630
FUTSTK    ,LT        ,25/11/2021,00001702.85,00001727.75,00001692.00,00001721.55,000000000299000,      153014630.00,            89125,              155,              153
FUTSTK    ,LT        ,30/12/2021,00001700.00,00001725.30,00001700.00,00001722.35,000000000003450,        5924340.00,             3450,              006,              006
FUTSTK    ,LTI       ,28/10/2021,00005785.00,00005835.00,00005663.35,00005756.10,000000000574500,     1334280345.00,           231900,             1546,             1433
FUTSTK    ,LTI       ,25/11/2021,00005840.80,00005883.30,00005697.10,00005758.85,000000000010200,       34682227.50,             6000,              040,              040
FUTSTK    ,LTI       ,30/12/2021,00005791.45,00005791.45,00005750.00,00005750.00,000000000000300,        1731217.50,              300,              002,              002
FUTSTK    ,LTTS      ,28/10/2021,00004651.65,00004716.00,00004615.05,00004644.05,000000000502400,     1174062550.00,           251800,             1259,             1201
FUTSTK    ,LTTS      ,25/11/2021,00004705.70,00004709.25,00004635.00,00004659.90,000000000012600,       32768810.00,             7000,              035,              035
FUTSTK    ,LTTS      ,30/12/2021,00004709.00,00004711.55,00004662.60,00004682.00,000000000001400,        6565320.00,             1400,              007,              006
FUTSTK    ,LUPIN     ,28/10/2021,00000973.80,00000982.65,00000963.35,00000966.70,000000011091650,     2732551440.00,          2810950,             3307,             3037
FUTSTK    ,LUPIN     ,25/11/2021,00000977.85,00000985.45,00000967.50,00000970.55,000000000588200,      150034945.00,           153850,              181,              178
FUTSTK    ,LUPIN     ,30/12/2021,00000981.00,00000989.20,00000971.20,00000973.95,000000000013600,       15781057.50,            16150,              019,              019
FUTSTK    ,M&M       ,28/10/2021,00000832.50,00000854.90,00000831.00,00000842.70,000000011837700,     4851852110.00,          5747000,             8210,             7262
FUTSTK    ,M&M       ,25/11/2021,00000839.60,00000857.05,00000838.00,00000845.50,000000000217000,      151932095.00,           179200,              256,              251
FUTSTK    ,M&M       ,30/12/2021,00000849.10,00000855.65,00000849.00,00000851.90,000000000004200,        4171720.00,             4900,              007,              007
FUTSTK    ,M&MFIN    ,28/10/2021,00000185.00,00000191.75,00000185.00,00000189.10,000000023368000,     1483863000.00,          7812000,             1953,             1829
FUTSTK    ,M&MFIN    ,25/11/2021,00000187.70,00000192.15,00000187.70,00000189.75,000000000540000,       63261800.00,           332000,              083,              081
FUTSTK    ,M&MFIN    ,30/12/2021,00000192.10,00000192.10,00000190.25,00000190.40,000000000044000,        8419400.00,            44000,              011,              011
FUTSTK    ,MANAPPURAM,28/10/2021,00000181.95,00000184.50,00000179.35,00000183.35,000000020598000,     2551296300.00,         13998000,             2333,             2192
FUTSTK    ,MANAPPURAM,25/11/2021,00000182.50,00000184.20,00000179.75,00000183.65,000000001086000,      119296500.00,           654000,              109,              104
FUTSTK    ,MANAPPURAM,30/12/2021,00000181.80,00000184.30,00000181.80,00000184.20,000000000054000,       12091500.00,            66000,              011,              011
FUTSTK    ,MARICO    ,28/10/2021,00000554.10,00000555.80,00000546.80,00000555.00,000000008158000,     1073339600.00,          1942000,              971,              900
FUTSTK    ,MARICO    ,25/11/2021,00000550.00,00000555.35,00000550.00,00000554.70,000000000142000,       12149600.00,            22000,              011,              011
FUTSTK    ,MARUTI    ,28/10/2021,00007100.00,00007228.05,00007100.00,00007184.35,000000003110700,     3351378430.00,           466200,             4662,             4143
FUTSTK    ,MARUTI    ,25/11/2021,00007195.55,00007256.05,00007181.60,00007207.10,000000000037300,      116142775.00,            16100,              161,              159
FUTSTK    ,MARUTI    ,30/12/2021,00007230.65,00007269.15,00007230.65,00007269.15,000000000001600,        6522380.00,              900,              009,              009
FUTSTK    ,MCDOWELL-N,28/10/2021,00000870.45,00000874.20,00000859.25,00000869.90,000000016530000,     4043246750.00,          4660000,             3728,             3442
FUTSTK    ,MCDOWELL-N,25/11/2021,00000871.00,00000878.00,00000865.00,00000872.95,000000000242500,      196926062.50,           226250,              181,              168
FUTSTK    ,MCDOWELL-N,30/12/2021,00000873.50,00000875.70,00000868.00,00000875.70,000000000007500,        6534625.00,             7500,              006,              006
FUTSTK    ,MCX       ,28/10/2021,00001675.65,00001715.70,00001675.65,00001692.20,000000001829100,      804542742.50,           473900,             1354,             1258
FUTSTK    ,MCX       ,25/11/2021,00001710.00,00001717.00,00001704.75,00001704.75,000000000012600,        2996245.00,             1750,              005,              005
FUTSTK    ,METROPOLIS,28/10/2021,00002765.90,00002790.00,00002704.00,00002721.55,000000000590000,      778864210.00,           283600,             1418,             1365
FUTSTK    ,METROPOLIS,25/11/2021,00002748.70,00002764.25,00002692.10,00002709.45,000000000020600,       60644410.00,            22200,              111,              094
FUTSTK    ,METROPOLIS,30/12/2021,00002754.10,00002768.40,00002697.00,00002706.60,000000000002800,        9845720.00,             3600,              018,              018
FUTSTK    ,MFSL      ,28/10/2021,00001017.15,00001028.35,00001014.70,00001023.80,000000002382250,      371983137.50,           364000,              560,              524
FUTSTK    ,MFSL      ,25/11/2021,00001027.00,00001027.00,00001024.00,00001024.00,000000000014950,        2000245.00,             1950,              003,              003
FUTSTK    ,MGL       ,28/10/2021,00001098.90,00001104.00,00001088.30,00001096.85,000000002968800,      817071090.00,           745200,             1242,             1135
FUTSTK    ,MGL       ,25/11/2021,00001100.70,00001105.00,00001090.65,00001098.30,000000000248400,       66563730.00,            60600,              101,              101
FUTSTK    ,MGL       ,30/12/2021,00001098.55,00001105.75,00001098.55,00001105.75,000000000002400,        3307050.00,             3000,              005,              005
FUTSTK    ,MINDTREE  ,28/10/2021,00004201.55,00004284.00,00004177.55,00004265.45,000000002542800,     6151560940.00,          1450800,             3627,             3294
FUTSTK    ,MINDTREE  ,25/11/2021,00004241.80,00004294.75,00004219.50,00004273.95,000000000080000,      283384860.00,            66800,              167,              147
FUTSTK    ,MINDTREE  ,30/12/2021,00004250.90,00004286.80,00004236.75,00004286.80,000000000001200,       10232480.00,             2400,              006,              006
FUTSTK    ,MOTHERSUMI,28/10/2021,00000227.90,00000230.65,00000224.75,00000227.65,000000030852500,     1377507250.00,          6055000,             1730,             1646
FUTSTK    ,MOTHERSUMI,25/11/2021,00000228.50,00000231.20,00000226.00,00000228.55,000000000777000,       68733350.00,           301000,              086,              084
FUTSTK    ,MOTHERSUMI,30/12/2021,00000229.15,00000229.15,00000228.85,00000229.00,000000000017500,        2404500.00,            10500,              003,              003
FUTSTK    ,MPHASIS   ,28/10/2021,00003073.85,00003115.95,00003052.00,00003104.90,000000002258425,     1912939990.00,           618800,             1904,             1747
FUTSTK    ,MPHASIS   ,25/11/2021,00003098.00,00003122.35,00003068.00,00003115.90,000000000021450,       48374885.00,            15600,              048,              046
FUTSTK    ,MPHASIS   ,30/12/2021,00003105.35,00003105.35,00003105.35,00003105.35,000000000000975,        3027716.25,              975,              003,              002
FUTSTK    ,MRF       ,28/10/2021,00079599.95,00080690.90,00079566.05,00079931.35,000000000046560,     1095577055.50,            13670,             1367,             1289
FUTSTK    ,MRF       ,25/11/2021,00080134.70,00080999.95,00079902.25,00080204.75,000000000001860,       47476282.50,              590,              059,              059
FUTSTK    ,MRF       ,30/12/2021,00081290.00,00081290.00,00081076.40,00081076.40,000000000000040,        1623664.00,              020,              002,              002
FUTSTK    ,MUTHOOTFIN,28/10/2021,00001537.65,00001545.30,00001520.05,00001524.45,000000003773250,     2016948225.00,          1317750,             1757,             1654
FUTSTK    ,MUTHOOTFIN,25/11/2021,00001540.15,00001547.85,00001527.00,00001530.25,000000000094500,       79409362.50,            51750,              069,              069
FUTSTK    ,MUTHOOTFIN,30/12/2021,00001534.40,00001542.35,00001534.40,00001537.85,000000000004500,        6923550.00,             4500,              006,              006
FUTSTK    ,COFORGE   ,28/10/2021,00005290.05,00005389.00,00005255.00,00005361.65,000000000757000,     1549999900.00,           290600,             1453,             1282
FUTSTK    ,COFORGE   ,25/11/2021,00005333.75,00005396.95,00005281.25,00005396.70,000000000008200,       26704660.00,             5000,              025,              025
FUTSTK    ,NAM-INDIA ,28/10/2021,00000439.00,00000449.00,00000435.85,00000447.20,000000002116800,      949323920.00,          2134400,             1334,             1243
FUTSTK    ,NAM-INDIA ,25/11/2021,00000442.95,00000449.00,00000442.50,00000447.55,000000000126400,       41451280.00,            92800,              058,              050
FUTSTK    ,NATIONALUM,28/10/2021,00000096.60,00000108.85,00000095.50,00000105.60,000000107610000,    15518089600.00,        152235000,             8955,             8194
FUTSTK    ,NATIONALUM,25/11/2021,00000096.85,00000106.50,00000095.85,00000105.50,000000003162000,      741863000.00,          7276000,              428,              410
FUTSTK    ,NATIONALUM,30/12/2021,00000097.25,00000106.15,00000096.05,00000105.80,000000000204000,       36937600.00,           357000,              021,              021
FUTSTK    ,NAUKRI    ,28/10/2021,00006458.95,00006620.00,00006454.55,00006571.90,000000000842625,      928901050.00,           141750,             1134,             1046
FUTSTK    ,NAUKRI    ,25/11/2021,00006498.20,00006614.45,00006498.20,00006592.55,000000000012125,       31181268.75,             4750,              038,              038
FUTSTK    ,NAUKRI    ,30/12/2021,00006599.90,00006599.90,00006599.90,00006599.90,000000000000250,         824987.50,              125,              001,              001
FUTSTK    ,NAVINFLUOR,28/10/2021,00003737.95,00003896.00,00003718.40,00003878.40,000000000648000,     1560320460.00,           407250,             1810,             1662
FUTSTK    ,NAVINFLUOR,25/11/2021,00003824.75,00003896.00,00003739.75,00003882.30,000000000021825,       60229642.50,            15750,              070,              064
FUTSTK    ,NESTLEIND ,28/10/2021,00019473.55,00019590.00,00019310.05,00019425.40,000000000249000,      755571792.50,            38850,              777,              677
FUTSTK    ,NESTLEIND ,25/11/2021,00019505.00,00019550.30,00019465.45,00019465.50,000000000004150,       15618297.50,              800,              016,              013
FUTSTK    ,NMDC      ,28/10/2021,00000145.00,00000149.55,00000143.45,00000149.05,000000107066000,     4721125520.00,         32139900,             4797,             4430
FUTSTK    ,NMDC      ,25/11/2021,00000145.35,00000149.65,00000143.75,00000149.30,000000004803900,      280275740.00,          1902800,              284,              275
FUTSTK    ,NMDC      ,30/12/2021,00000146.00,00000150.00,00000145.00,00000149.75,000000000214400,       51571910.00,           348400,              052,              048
FUTSTK    ,NTPC      ,28/10/2021,00000142.80,00000147.90,00000140.45,00000145.00,000000054440700,     7079102745.00,         48951600,             8588,             7858
FUTSTK    ,NTPC      ,25/11/2021,00000142.95,00000147.30,00000140.60,00000144.60,000000001938000,      272202645.00,          1886700,              331,              327
FUTSTK    ,NTPC      ,30/12/2021,00000143.20,00000147.00,00000141.40,00000145.95,000000000119700,       23156820.00,           159600,              028,              028
FUTSTK    ,OBEROIRLTY,28/10/2021,00000928.35,00000945.50,00000910.05,00000922.80,000000000789600,      948708005.00,          1017100,             1453,             1393
